stock1,stock2,reward,theshold choose
1590,2376,0,0
1504,2303,-0.38937499999999403,0
1504,2603,0,0
1504,2610,-0.5562250000000013,0
1504,3443,0,0
1504,4904,0,0
1102,2002,0,0
1102,2382,0,0
1102,2603,0,0
1102,2882,0,0
2002,2303,0,0
2002,2345,0,0
2002,2382,0,0
2002,2383,0,0
2002,2439,0,0
2002,2448,-0.382049999999996,0
2002,2542,0,0
2002,2603,0,0
2002,2633,0,0
2002,2834,0,0
2002,2882,0,0
2002,2883,0,0
2002,2888,-0.3613499999999874,0
2002,2891,0,0
2002,4904,0,0
2002,4943,0,0
2002,6269,0,0
2002,9945,0,0
2303,2383,-1.5758749999999964,0
2303,2449,0,0
2303,2603,0.08387500000001324,1
2303,2610,0.1549750000000074,1
2303,2633,0,0
2303,2880,0,0
2303,2885,0,0
2303,3443,-1.109624999999994,0
2303,4904,0,0
2303,6269,0,0
2311,6269,0.5233750000000441,1
2308,2345,0.4643500000000529,1
2308,2603,0.6070000000000135,1
2308,2883,-0.362899999999982,0
2308,2891,0,0
2308,6269,0,0
2308,9910,0,0
2345,2448,0,0
2345,2834,0,0
2345,4904,0,0
2353,2603,0.15832500000000138,1
2382,2448,0,0
2382,2633,0,0
2382,2801,0,0
2382,2834,0,0
2376,2449,-2.256074999999953,0
2376,2633,0,0
2376,2801,0,0
2376,2834,0,0
2376,2885,0,0
2376,2888,-0.42664499999998995,0
2383,2448,0.3033750000000168,1
2383,2449,0,0
2383,2633,0,0
2383,2812,0,0
2383,2845,0,0
2383,2880,0,0
2383,2882,0,0
2383,2883,0,0
2383,2885,0,0
2383,2891,0,0
2383,6239,0,0
2383,6269,0,0
2383,9910,4.52900000000011,1
2439,2448,0,0
2439,2633,0,0
2439,2834,0,0
2439,2891,0,0
2439,3443,0,0
2439,6269,0,0
2448,2449,-1.662975000000003,0
2448,2603,-1.5045500000000018,0
2448,2633,0,0
2448,2834,0,0
2448,2883,0,0
2448,2885,0,0
2448,3443,0.5177500000000066,1
2448,4904,0.15505000000003122,1
2448,4938,-1.6126249999999942,0
2448,6116,0,0
2448,6456,0,0
2449,2603,0,0
2449,2801,0,0
2449,2812,0,0
2449,2834,0,0
2449,2880,0,0
2449,2883,0,0
2449,2885,0,0
2449,2886,0,0
2449,2888,0,0
2449,2891,0,0
2449,3189,-1.4761749999999552,0
2449,3443,0,0
2449,4943,0.47537500000001387,1
2449,6269,0,0
2449,9945,0,0
2610,2883,0,0
2610,2891,0,0
2610,4904,0,0
2542,2801,0,0
2542,2834,0,0
2542,2880,0,0
2542,2885,0,0
2542,4904,0,0
2603,2633,0,0
2603,2812,0,0
2603,2834,0,0
2603,2891,0,0
2603,3443,-1.1531250000000028,0
2603,4938,0,0
2603,6269,0,0
2603,9910,0,0
2603,9945,0,0
2633,2882,0,0
2633,2885,0,0
2633,2891,0,0
2633,3443,0,0
2633,4943,0,0
2633,6269,0,0
2633,9910,0,0
2633,9945,0,0
2801,2834,0,0
2801,2885,0,0
2801,2891,0,0
2801,3443,0,0
2801,4943,0,0
2801,6239,0,0
2801,6269,0.4275000000000091,1
2812,2885,0,0
2812,6269,0,0
2834,2880,0,0
2834,2883,0,0
2834,2885,0,0
2834,2888,0,0
2834,3443,0,0
2834,4904,0,0
2834,4938,0,0
2834,6116,0,0
2834,6239,0,0
2834,6269,0,0
2834,6456,0,0
2880,2891,0,0
2880,4904,0,0
2880,6269,0,0
2880,9910,0.9065000000000083,1
2845,6239,0,0
2882,4904,0,0
2883,3443,0,0
2883,9945,0.023140000000001493,1
2888,3406,0.5188250000000423,1
2886,6239,0,0
2885,3189,0,0
2885,3443,0.8971250000000026,1
2885,4904,0,0
2885,4943,0.3498750000000115,1
2885,9945,0.055374999999997954,1
2891,4938,0,0
2891,4943,0.3011250000000132,1
2891,6239,0,0
2891,6269,0,0
2891,9945,0,0
3443,6269,-6.742999999999938,0
3443,6456,-2.9937499999999773,0
4904,6269,0,0
6269,9910,0,0
6269,9945,0,0
