stock1,stock2,trade_capital,open,loss,reward,open_num
1102,2317,234.1055,1.8079859466287909,100,0.12837500000000546,1
1102,2801,56.905950000000004,1.8916951729380467,100,0.060450000000003,1
1326,2409,144.277375,2.9250000000000016,100,-0.030624999999986358,1
1434,2409,117.45737500000001,1.8079859466287909,100,0.16422500000000895,1
1434,3045,189.310275,1.8079859466287909,100,0.3490250000000117,1
2303,2801,30.410475,1.8079859466287909,100,0.051925000000000665,1
2303,2888,96.07387500000002,1.8916951729380467,100,0.3128650000000093,1
2303,6269,173.475,1.1433818417759427,100,-0.039499999999989654,1
2317,2409,162.907375,1.8079859466287909,100,0.4878750000000025,1
2317,2801,186.1805,1.4616844455470226,100,0.45787500000000136,1
2317,2880,187.0805,1.8079859466287909,100,0.4563750000000084,1
2317,9904,454.9229,1.8079859466287909,100,0.7644000000000517,1
2330,2354,506.5689,2.9250000000000016,100,-1.4978499999999997,1
2330,2383,1197.45,1.1433818417759427,100,3.4960000000000946,1
2354,2603,177.55630000000002,1.1433818417759427,100,-1.4290749999999974,1
2353,3231,141.936775,1.8079859466287909,100,0.2867750000000111,1
2356,3231,123.2149,9.98977440750324,100,0.8149000000000086,1
2603,2801,99.80007499999999,1.5278527918781692,100,0.05007499999999965,1
2498,2801,142.287375,2.9250000000000016,100,0.3258249999999947,1
2498,2882,261.3388,2.9250000000000016,100,0.4972500000000224,1
2498,6269,419.97675000000004,1.8079859466287909,100,-1.680250000000001,1
