stock1,stock2,reward,theshold choose
1227,2303,0,0
1227,6269,0,0
1314,2357,0,0
1314,2801,0.04692500000000166,1
1314,2891,0,0
1314,5871,0,0
1314,6269,0,0
1102,2201,0,0
1102,2311,-0.39177499999998133,0
1102,2603,-0.33387499999999903,0
1102,2610,0.06302500000002453,1
1102,2618,0,0
1102,2812,0.11455000000000837,1
1102,2883,0,0
1102,2887,0.34797500000000525,1
1102,2888,0,0
1102,2892,0,0
1102,2915,0,0
1102,6176,0,0
1102,9910,2.0005000000000166,1
1504,2603,0.03932500000000161,1
1504,2915,0,0
1802,2201,0,0
1802,2354,0.47100000000001785,1
1802,2357,0,0
1802,2812,0,0
1802,2845,0.14425000000000132,1
1802,2880,0.34175000000000644,1
1802,2884,0,0
1802,2887,0.4295500000000061,1
1802,6239,0.2594500000000117,1
1802,6269,0,0
2201,2353,0,0
2201,2409,0,0
2201,2603,0,0
2201,2610,0,0
2201,2618,0,0
2201,2801,0,0
2201,2812,0,0
2201,2845,0,0
2201,2883,0,0
2201,2891,0,0
2201,3231,0,0
2201,4958,0,0
2201,6269,0,0
2201,9910,0,0
2303,2887,0.33412500000000556,1
2303,6505,-1.1135250000000099,0
2311,2812,0.15652500000000202,1
2308,2812,-0.5788749999999894,0
2308,2834,0,0
2308,2845,0,0
2317,2603,0.13970000000001903,1
2317,2812,0,0
2317,2887,0.013300000000008083,1
2317,2891,0,0
2337,2412,0,0
2330,6239,1.36105000000002,1
2345,2353,0,0
2345,2603,-0.6094249999999874,0
2345,2812,0.1142000000000074,1
2345,6269,-0.7853749999999877,0
2352,2603,0.4630250000000089,1
2352,2812,0.15160000000000728,1
2352,2915,0,0
2354,2357,0,0
2354,2809,0,0
2354,2812,0,0
2354,6176,-4.646499999999989,0
2353,2395,-2.4424999999999812,0
2353,2409,0,0
2353,2412,0,0
2353,2884,0.10165000000001001,1
2353,2887,0.28030000000000577,1
2357,2891,0.25355000000001837,1
2357,5871,0,0
2357,6269,0,0
2357,9910,0,0
2409,6269,-0.7864999999999895,0
2412,6269,0,0
2454,2618,0,0
2454,2801,0,0
2454,2812,0,0
2454,2834,0,0
2454,2867,0,0
2454,2883,0.5513750000000215,1
2454,3231,0,0
2603,2812,0.1470250000000064,1
2603,2887,0.23075000000000578,1
2603,2888,0,0
2603,2891,0,0
2603,2915,0.3323000000000036,1
2618,2880,0.08605000000000729,1
2618,2883,0,0
2618,2891,0.06390000000000384,1
2610,2618,0.612425000000016,1
2610,2812,0,0
2610,2883,0,0
2610,2886,0.09830000000000716,1
2610,2888,0,0
2610,2891,0.05955000000000332,1
2610,2892,0,0
2610,3231,0,0
2801,2880,0,0
2801,2883,0.190925,1
2801,2887,0,0
2801,2891,0.09137500000000642,1
2801,2892,0,0
2801,3231,0,0
2801,3481,0.26995000000000857,1
2801,6239,0,0
2812,2845,0,0
2812,2883,0,0
2812,2888,0,0
2812,2915,0,0
2812,6269,0,0
2812,9945,0,0
2845,5871,0.054550000000006094,1
2845,6269,-0.008749999999992042,0
2880,2883,0.028449999999995867,1
2880,2891,0,0
2880,3231,0.08050000000000779,1
2880,6269,0.6895000000000095,1
2886,2887,0.16297500000000653,1
2886,2891,0,0
2886,3231,0.3089000000000226,1
2884,2891,0,0
2883,2887,0.18607500000000243,1
2883,2891,0.2016750000000087,1
2883,3231,-1.225200000000008,0
2888,3231,0,0
2887,2891,0.36830000000000496,1
2887,5871,0,0
2887,6269,0,0
2892,3706,0,0
2892,6505,0,0
2891,2912,0,0
2891,2915,0.12220000000002074,1
2891,3231,0,0
2891,6176,-3.8374999999999915,0
2891,6239,-0.16774999999999807,0
2891,6269,1.3971250000000168,1
2891,9945,0.2510000000000119,1
3673,5871,0,0
3673,6269,0,0
4958,6269,2.1525000000000034,1
5871,6269,0.5718000000000245,1
6176,6269,0,0
6239,6269,0.6385000000000076,1
