stock1,stock2,reward,theshold choose
1101,2301,0,0
1101,4915,0,0
1303,2317,0,0
1303,2357,0,0
1303,2412,0,0
1303,2882,0,0
1303,3702,0,0
1303,4915,0,0
1303,9938,0,0
1476,2357,3.0385000000001128,1
1476,2892,-0.007499999999950546,0
1536,2357,0,0
1536,2892,0,0
1536,3702,0.0724999999999909,1
1536,9938,0,0
1789,2357,0.7745000000000459,1
1789,2615,0,0
1789,2882,0,0
2002,2892,0.1826250000000016,1
2002,3034,0,0
2105,2308,0.8662500000000364,1
2105,2357,0,0
2105,2382,0,0
2105,2385,0.935400000000044,1
2105,2412,0,0
2105,2615,0,0
2105,2882,0,0
2105,2886,0,0
2105,2888,0,0
2105,2890,0,0
2105,3189,0,0
2105,3702,0,0
2301,2352,0.06742500000000717,1
2301,2615,0.12880000000000535,1
2301,4915,0,0
2303,2313,0,0
2303,2412,0,0
2313,2886,0,0
2313,2890,0.07895000000000252,1
2313,4915,0,0
2308,2357,0.8587499999999864,1
2308,2382,3.3877500000000396,1
2308,2385,0,0
2308,2412,0,0
2308,2610,0,0
2308,2615,0.8930000000000149,1
2308,2886,-0.1478749999999991,0
2308,2888,0.16312500000000085,1
2308,3702,0,0
2308,6505,-3.0792999999999893,0
2317,2892,0,0
2317,3702,0,0
2324,2412,0,0
2324,3231,0,0
2352,4915,0,0
2357,2376,0,0
2357,2382,0,0
2357,2610,0,0
2357,2886,0,0
2357,2888,0.6430249999999944,1
2357,2892,0.4810000000000372,1
2357,3008,-15.321249999999736,0
2357,6239,1.2705000000000837,1
2376,2385,0.39435000000000286,1
2376,2886,0.07759999999999678,1
2376,2891,0.0671000000000177,1
2376,2892,0,0
2376,9938,0,0
2382,2385,0,0
2382,2892,0,0
2382,3189,0,0
2385,2412,0,0
2385,2449,0,0
2385,2615,0,0
2385,2886,0,0
2385,2891,0,0
2385,2915,0.1577000000000126,1
2385,3702,0.10174999999998136,1
2412,2615,0,0
2412,2888,0,0
2412,2892,0,0
2412,2912,0.15300000000002,1
2412,2915,0,0
2412,3189,0,0
2412,3231,0,0
2412,3481,0,0
2412,4915,0,0
2412,9904,0,0
2449,4915,0,0
2610,2882,0,0
2615,2890,0.2906249999999915,1
2615,3189,0,0
2615,3702,0,0
2615,6116,0,0
2884,4915,0.39157499999999956,1
2887,6239,0,0
2888,3702,0,0
2888,4915,0,0
2886,2888,0.06940999999999775,1
2886,2891,0.1272249999999815,1
2886,2912,0,0
2886,3231,0,0
2886,3481,0,0
2886,6239,0,0
2890,3044,-0.0069000000000016826,0
2891,3044,0,0
2892,3008,0,0
2892,6116,0.07702500000000256,1
2892,6239,0,0
2892,9938,0.12740000000002283,1
3034,3702,0,0
3034,6239,0,0
3231,3702,0,0
3189,6116,0,0
3702,6116,0,0
3702,6239,0,0
4915,6239,0,0
4915,9938,0.753625000000028,1
6116,6239,0.019575000000013887,1
6239,9938,1.044650000000047,1
